"";"unacceptable_antigens";"vpra";"count";"frequency"
"1647";"A2 A11 A29 A30 A31 A32 A33 A74 B13 B27 B40 B47 DR7 DQ2";87,05;1;0,000145011600928074
"1648";"A2 A11 A29 B13";63,84;1;0,000145011600928074
"1649";"A2 A11 A29 B35 DR14 DQ5 DQ6 DQ4";90,33;1;0,000145011600928074
"1650";"A2 A11 A31 A68 A69";66,77;1;0,000145011600928074
"1651";"A2 A11 A32 A28 B62 B75 Bw6 DR4 DR7 DR9 DR10 DR53";98,69;1;0,000145011600928074
"1652";"A2 A11 A68 A69 B62 B17 Cw2 Cw3 Cw4 Cw5 Cw6 Cw7 Cw15 Cw17 Cw18 DR1 DR11 DR9 DR10 DR51 DR53";99,88;1;0,000145011600928074
"1653";"A2 A11 A68 A69 B7 B42";73,27;1;0,000145011600928074
"1654";"A2 A11 A68 A69 B7 B55 Cw10 Cw9";78,85;1;0,000145011600928074
"1655";"A2 A11 B13 B62 Cw3 Cw6 DR4 DR7 DQ2 DQ3";93,99;1;0,000145011600928074
"1656";"A2 A11 B17";61,69;1;0,000145011600928074
"1657";"A2 A11 B27 B60 B61 B81";64,69;1;0,000145011600928074
"1658";"A2 A11 B27 DR1 DR4 DR7 DR9";83,01;1;0,000145011600928074
"1659";"A2 A11 B35 Cw5 DR13 DR8 DQ6 DQ4";85,9;1;0,000145011600928074
"1660";"A2 A11 B44 B27 Cw2 Cw5 DQ7";79,74;1;0,000145011600928074
"1661";"A2 A11 B44 B60";68,06;1;0,000145011600928074
"1662";"A2 A11 B51 B52 B12 B62 B63 B75 B76 B77 B71 B72 B38 B39 B17 B18 B49 B50 B54 B55 B56 B35 B41 B46 B53 B59 B67 B78 Cw2 Cw5 Cw6 Cw15 Cw18 DR7 DR9";94,57;1;0,000145011600928074
"1663";"A2 A11 B57 Cw1";63,3;1;0,000145011600928074
"1664";"A2 A11 B64 B65 B35 B60 DR1 DR13 DR14";82,38;1;0,000145011600928074
"1665";"A2 A11 B7 B35 DR1 DR15 DQ1";89,46;1;0,000145011600928074
"1666";"A2 A11 B76 B17 B47";66,7;1;0,000145011600928074
"1667";"A2 A11 B8 B41 B59 Cw1 Cw10 Cw9 Cw7 Cw8 Cw14";87,88;1;0,000145011600928074
"1668";"A2 A11 DQ2";75,38;1;0,000145011600928074
"1669";"A2 A11 DR13";67,4;1;0,000145011600928074
"1670";"A2 A19 A28 B17 B35 DR1 DR6 DQ5";89,18;1;0,000145011600928074
"1671";"A2 A19 A28 B5 B14 B18 B22 B73 B78 Cw1 Cw8 DR4 DQ6 DQ2 DQ3 DQ4";99,2;1;0,000145011600928074
"1672";"A2 A19 A28 B5 B8 B18 B35";89,48;1;0,000145011600928074
"1673";"A2 A19 A28 B7 B12 B13 B62 B57 B58 B27 B40 DR15 DR16 DQ6";94,11;1;0,000145011600928074
"1674";"A2 A19 A69 B14 B17 B37 Cw1 DR1 DR2 DR4 DR14 DR7 DR8 DR9 DR10 DR51 DR53 DQ5 DQ3 DQ4";98,58;1;0,000145011600928074
"1675";"A2 A19 B12 B13 B15 B40 DR4 DR53";83,14;1;0,000145011600928074
"1676";"A2 A19 B15 DR1 DR2 DR4 DR12 DR14 DR7 DR9 DR10 DR51 DR53 DQ1 DQ2 DQ8 DQ9";100;1;0,000145011600928074
"1677";"A2 A19 B16 B40";71,52;1;0,000145011600928074
"1678";"A2 A19 B37";67,48;1;0,000145011600928074
"1679";"A2 A19 B44 B45 B27 DR11 DR12";79,97;1;0,000145011600928074
"1680";"A2 A19 B8 DR8";76,81;1;0,000145011600928074
"1681";"A2 A23";52,77;1;0,000145011600928074
"1682";"A2 A23 A10 A11 A28 A43 B5 B17 B21 B56 B35 B53 DQ1";94,8;1;0,000145011600928074
"1683";"A2 A23 A10 A29 A31 A32 A33 A74 A28 A43 B5 B7 B8 B12 B14 B15 B70 B16 B17 B18 B21 B22 B27 B35 B37 B40 B41 B42 B46 B47 B48 B53 B59 B67 B73 B78 B81 B82 Cw1 Cw3 Cw7 Cw8 DR16 DR3 DR11 DR6 DR8";99,99;1;0,000145011600928074
"1684";"A2 A23 A24";65,16;3;0,000435034802784223
"1685";"A2 A23 A24 A10 A11 A29 A30 A31 A33 A28 A36 A43 B51 B8 B12 B64 B62 B63 B75 B76 B77 B71 B72 B16 B18 B49 B50 B54 B55 B56 B35 B37 B40 B41 B48 B53 B59 B67 B78 B81 Cw3 DR4 DR9 DR53 DQ6 DQ3 DQ4";99,97;1;0,000145011600928074
"1686";"A2 A23 A24 A10 A19 A28 A43 B62 B63 B57 B58 B21 B46 B73";89,38;1;0,000145011600928074
"1687";"A2 A23 A24 A10 A30 A28 B52 B44 B21 B73 Cw2 Cw4 Cw5 Cw6 Cw7 Cw15 Cw17 Cw18 DR14 DR7 DR9 DR10 DR53 DQ9 DQ4";99,91;1;0,000145011600928074
"1688";"A2 A23 A24 A11 A28 B57 B58 DR12 DR8 DQ2 DQ9";90,58;1;0,000145011600928074
"1689";"A2 A23 A24 A11 A29 A30 A31 A32 A33 A74 A28 B13 B62 B63 B75 B76 B77 B71 B72 B57 B58 B18 B35 Bw4 Cw10 Cw9 DR4 DR53";97,25;1;0,000145011600928074
"1690";"A2 A23 A24 A11 A33 A68 A69 B44 DR1 DR15 DR16 DR4 DR11 DR12 DR13 DR8 DQ6 DQ7 DQ8 DQ9 DQ4";98,52;1;0,000145011600928074
"1691";"A2 A23 A24 A11 A68 A69 B51 B52 B57 B58 B18 B35 DR3 DR13 DQ5";96,16;1;0,000145011600928074
"1692";"A2 A23 A24 A11 B7 B44 B39 B17 B18 B49 B50 B22 B35 B40 DR4";95,26;1;0,000145011600928074
"1693";"A2 A23 A24 A19 A68 A69 B44 B45 B13 B76 B21 B60 B61 B41 B47 B82 Cw2 Cw5 Cw6 Cw15 Cw17 Cw18 DQ6";95,26;1;0,000145011600928074
"1694";"A2 A23 A24 A25 A11 A32 A68 B52 B12 B63 B76 B77 B16 B17 B21 B27 B37 B47 B53 B82 DR1 DR4 DR7 DR9 DR53 DQ8 DQ9";97,25;1;0,000145011600928074
"1695";"A2 A23 A24 A25 A11 A32 A69 B5 B13 B15 B70 B17 B18 B21 B56 B35 B37 B46 B53 B59 B78 Cw3 DR9";92,38;1;0,000145011600928074
"1696";"A2 A23 A24 A25 A26 A32 B44 B45 B13 B60 B61 Cw5 DR13 DR14";87,77;1;0,000145011600928074
"1697";"A2 A23 A24 A25 A26 A34 A29 A31 A32 A33 A74 A68 A69 A43 B57 Cw6 Cw16 Cw17 Cw18 DR7 DQ7 DQ8 DQ9 DQ4";94,38;1;0,000145011600928074
"1698";"A2 A23 A24 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 A80 B7 B8 B45 B64 B65 B62 B63 B75 B76 B77 B71 B72 B39 B57 B58 B18 B49 B50 B54 B55 B56 B27 B35 B37 B60 B61 B41 B42 B46 B48 B53 B59 B67 B73 B78 B81 B82 Cw1 Cw2 Cw10 Cw9 Cw4 Cw7 Cw8 Cw12 Cw14 Cw15 Cw16 Cw17 Cw18 DR15 DR16 DR17 DR18 DR4 DR11 DR12 DR13 DR8 DR51 DQ6 DQ3 DQ4";100;1;0,000145011600928074
"1699";"A2 A23 A24 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A43 B51 B52 B8 B44 B45 B13 B64 B65 B63 B75 B76 B77 B38 B39 B57 B58 B18 B49 B53 B59 B73 B78 B82 Cw7 Cw17 DR17 DR18 DR11 DR13 DR14 DR8";99,76;1;0,000145011600928074
"1700";"A2 A23 A24 A25 A26 A34 A66 A11 A29 A30 A32 A33 A28 B51 B52 B7 B44 B45 B13 B62 B63 B75 B76 B77 B70 B38 B39 B17 B49 B50 B22 B27 B37 B40 B41 B42 B47 B48 B53 B59 B67 B81 Bw4 Cw6 DR1 DR2 DR3 DR11 DR12 DR13 DR14 DR8 DR9 DR10 DR51 DR52 DQ5 DQ6 DQ2 DQ4";99,99;1;0,000145011600928074
"1701";"A2 A23 A24 A25 A26 A34 A66 A11 A29 A31 A32 A33 A74 A68 A69 A43 B51 B52 B44 B45 B13 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B49 B50 B54 B55 B56 B27 B35 B37 B60 B61 B41 B42 B46 B47 B48 B53 B59 B67 B73 B78 B82 Cw1 Cw2 Cw10 Cw9 Cw4 Cw5 Cw6 Cw8 Cw12 Cw14 Cw15 Cw16 Cw17 Cw18 DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR52";99,71;1;0,000145011600928074
"1702";"A2 A23 A24 A25 A26 A34 A66 A11 A33 A68 A69 B51 B52 B8 B44 B14 B18 B35";95,61;1;0,000145011600928074
"1703";"A2 A23 A24 A25 A26 A34 A66 A29 A30 A31 A32 A33 A74 A68 A69 A43 A80 B51 B52 B7 B44 B45 B13 B62 B63 B76 B77 B72 B38 B57 B58 B49 B50 B27 B37 B60 B61 B41 B47 B48 B53 B59 B73 B81 Cw7 Cw17 DR4 DR11 DQ2 DQ7 DQ8 DQ9 DQ4";99,7;1;0,000145011600928074
"1704";"A2 A23 A24 A25 A26 A34 A66 A29 A31 A32 A33 A74 A28 A43 B62 B63 B72 B57 B58 B49 B50 B56 B73 Cw7 Cw17 DQ2";97,37;1;0,000145011600928074
"1705";"A2 A23 A24 A25 A26 A34 A66 A29 A31 A32 A33 A74 A68 A69 A43 B13 B62 B63 B76 B77 B57 B58 B73 Cw7 Cw17 DR17 DR18 DR7 DQ5 DQ2 DQ4";98,99;1;0,000145011600928074
"1706";"A2 A23 A24 A25 A26 A34 A66 A29 A31 A32 A33 A74 A68 A69 A43 B45 B27 B73 Bw4 Cw7 Cw17 DR3 DR5 DR6 DR14 DR7 DR9 DR52 DQ6 DQ2";99,64;1;0,000145011600928074
"1707";"A2 A23 A24 A25 A26 A34 A66 A29 A31 A32 A33 A74 A68 A69 A43 B51 B52 B44 B13 B63 B75 B77 B71 B38 B57 B58 B18 B49 B27 B35 B37 B47 B53 B59 B78 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR8 DR52 DQ7 DQ8";99,48;1;0,000145011600928074
"1708";"A2 A23 A24 A25 A26 A34 A66 A29 A31 A32 A33 A74 A68 A69 A43 B51 B52 B7 B13 B62 B63 B75 B71 B72 B57 B58 B49 B50 B56 B27 B35 B60 B61 B47 B48 B53 B73 B81 Cw7 Cw17";99,61;1;0,000145011600928074
"1709";"A2 A23 A24 A25 A26 A34 A66 A29 A31 A32 A33 A74 A68 A69 A43 B51 B52 B8 B44 B45 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B57 B58 B18 B49 B27 B35 B37 B47 B53 B59 B73 B78 B82 Cw7 Cw17 DR8 DQ7 DQ8 DQ9 DQ4";99,88;1;0,000145011600928074
"1710";"A2 A23 A24 A25 A26 A34 A66 A29 A68 A69 B44 B45 B38 B17 B40";86;1;0,000145011600928074
"1711";"A2 A23 A24 A25 A26 A34 A66 A30 A31 A33 A68 A69 B51 B52 B7 B8 B44 B45 B13 B14 B15 B71 B72 B38 B39 B18 B49 B50 B54 B55 B56 B27 B35 B37 B40 B41 B42 B46 B47 B48 B53 B59 B67 B78 B81 B82 DR1 DR15 DR16 DR17 DR13 DR14 DR10 DQ5 DQ6 DQ2";100;1;0,000145011600928074
"1712";"A2 A23 A24 A25 A26 A34 A66 A32 A33 A68 A69 B51 B7 B8 B64 B65 B63 B75 B77 B71 B39 B57 B58 B54 B55 B56 B27 B42 B46 B53 B59 B67 B73 B78 B81 B82 Cw1 Cw14 Cw15";96,8;1;0,000145011600928074
"1713";"A2 A23 A24 A25 A26 A34 A66 A32 A68 A69 Bw4";90,16;1;0,000145011600928074
"1714";"A2 A23 A24 A25 A26 A34 A66 A32 B51 B7 B44 B57 B58 B55 B56 B37 B42 Bw4 Cw7 DR1 DR11 DR13 DR51 DR52 DQ1";99,74;1;0,000145011600928074
"1715";"A2 A23 A24 A25 A26 A34 A66 A33 A68 A69 B51 B52 B7 B8 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B18 B49 B50 B54 B55 B56 B27 B35 B37 B42 B53 B67 B78 B81 B82";98,45;1;0,000145011600928074
"1716";"A2 A23 A24 A25 A26 A66 A11 A32 A33 A68 A69 B62 B63 B75 B76 B77 B71 B72 B17 B18 B35 B53";91,58;1;0,000145011600928074
"1717";"A2 A23 A24 A25 A26 A66 A11 A32 A68 A69 B51 B52 B44 B45 B13 B62 B63 B75 B76 B77 B71 B72 B38 B57 B58 B18 B49 B50 B54 B55 B56 B27 B35 B37 B46 B47 B53 B59 B78 B82 Bw4 DR11 DR12 DQ7 DQ8 DQ9";97,68;1;0,000145011600928074
"1718";"A2 A23 A24 A25 A26 A66 A33 A68 A69 B51 B52 B7 B8 B64 B65 B62 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B54 B55 B56 B35 B37 B60 B61 B41 B42 B48 B53 B59 B67 B78 B81 B82 Cw15 DR11 DQ7";99,68;1;0,000145011600928074
"1719";"A2 A23 A24 A25 A26 B44 B49";76,61;1;0,000145011600928074
"1720";"A2 A23 A24 A25 A29 A30 A31 A32 A33 A74 A68 A69 B51 B52 B44 B13 B63 B75 B76 B77 B38 B39 B57 B58 B18 B49 B27 B37 B47 B53 B59";93,37;1;0,000145011600928074
"1721";"A2 A23 A24 A25 A29 A30 A32 B51 B52 B8 B44 B45 B75 B72 B57 B58 B18 B35 B53 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52";97,96;1;0,000145011600928074
"1722";"A2 A23 A24 A25 A30 A31 A32 B7 B8 B44 B13 B63 B77 B38 B57 B58 B49 B27 B37 B60 B61 B42 B47 B53 B59 B67 B73 B81 DR15 DQ6 DQ8 DQ9";99,45;1;0,000145011600928074
"1723";"A2 A23 A24 A25 A30 B44 B13 B48 Cw17";76,2;1;0,000145011600928074
"1724";"A2 A23 A24 A25 A32";71,52;2;0,000290023201856148
"1725";"A2 A23 A24 A25 A32 A28 B51 B52 B8 B63 B77 B38 B39 B57 B58 B18 B49 B54 B55 B27 B37 B42 B53 B59 Cw7 DR1 DR2 DR3 DR4 DR5 DR6 DR8 DR9 DR10 DQ7";99,87;1;0,000145011600928074
"1726";"A2 A23 A24 A25 A32 A68 A69 B51 B52 B44 B13 B63 B77 B38 B57 B58 B49 B27 B37 B53 B59 B82 DR12 DQ7 DQ8 DQ9";94,32;1;0,000145011600928074
"1727";"A2 A23 A24 A25 A32 A68 A69 B51 B52 B44 B45 B13 B64 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B49 B50 B27 B35 B37 B40 B41 B47 B53 B59 B78 B82";97;1;0,000145011600928074
"1728";"A2 A23 A24 A25 A32 A69 B51 B52 B44 B45 B13 B62 B63 B76 B77 B72 B38 B57 B58 B49 B50 B27 B37 B60 B61 B41 B47 B53 B59 B82 DR18 DR12 DR13 DR7 DR9 DQ5 DQ6 DQ2";99,68;1;0,000145011600928074
"1729";"A2 A23 A24 A25 A32 A69 B52 B7 B57 B58 B18 DR17 DR7 DR9";92,06;1;0,000145011600928074
"1730";"A2 A23 A24 A25 A32 A74 A68 A69 B51 B52 B44 B45 B13 B15 B38 B39 B57 B58 B49 B50 B54 B56 B27 B35 B37 B46 B47 B53 B59 B78 B82 DR15 DR16 DR4 DR11 DR12 DR13 DR7 DR8 DR51 DQ2 DQ3 DQ4";99,99;1;0,000145011600928074
"1731";"A2 A23 A24 A25 A32 B5 B12 B13 B63 B76 B77 B38 B17 B49 B27 B37 B47 B53 B59 B82 Bw4 DR1 DR4 DR10 DQ1 DQ9";98,02;1;0,000145011600928074
"1732";"A2 A23 A24 A25 A32 B51 B52 B44 B45 B13 B63 B76 B77 B38 B57 B58 B49 B27 B37 B47 B53 B59 B82 Bw4 Cw5 DR1 DQ5";93,53;1;0,000145011600928074
"1733";"A2 A23 A24 A25 A32 B51 B52 B62 B63 B75 B77 B71 B72 B38 B57 B58 B49 B50 B54 B55 B56 B27 B35 B46 B53 B59 B78 B82 DR1 DR15 DR16 DR17 DR18 DR4 DR12 DR13 DR14 DR8 DR9 DR10 DR51 DR52 DQ5 DQ6 DQ7 DQ8 DQ9 DQ4";99,97;1;0,000145011600928074
"1734";"A2 A23 A24 A25 A32 B51 B52 B7 B44 B45 B13 B63 B76 B77 B38 B57 B58 B49 B50 B27 B37 B60 B61 B46 B47 B48 B53 B59 B73 B81 B82 Bw4";95,25;1;0,000145011600928074
"1735";"A2 A23 A24 A25 A34 A11 A32 A68 A69 A80 B51 B52 B44 B13 B63 B76 B77 B70 B38 B57 B58 B49 B55 B27 B37 B41 B42 B47 B53 B59 DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DQ2 DQ7 DQ9 DQ4";99,04;1;0,000145011600928074
"1736";"A2 A23 A24 A25 A34 A66 A11 A29 A33 A28 B51 B52 B7 B8 B45 B13 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B18 B49 B50 B27 B35 B37 B60 B61 B41 B46 B48 B53 B59 B73 B78 B81 B82 Cw2 Cw5 Cw6 Cw7 Cw15 Cw17 Cw18 DR4 DR14 DR7 DR9 DR10 DQ2 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"1737";"A2 A23 A24 A25 A34 A66 A29 A31 A33 A68 A69 B57 B58 B60 B46 Cw10 Cw9 Cw7 DR4 DR14 DR7 DR9 DR10 DR53 DQ8 DQ9";98,83;1;0,000145011600928074
"1738";"A2 A23 A24 A25 A66 A29 A30 A31 A32 A74 A69 A43 B51 B52 B44 B45 B13 B65 B62 B63 B75 B76 B77 B71 B72 B38 B57 B58 B18 B54 B55 B56 B27 B35 B37 B60 B61 B46 B47 B53 B59 B78 B82 DR4 DR11 DR12 DR13 DR14 DR7 DR8 DQ6 DQ3";99,52;1;0,000145011600928074
"1739";"A2 A23 A24 A25 A66 A32 A68 A69 B51 B52 B7 B44 B13 B63 B77 B38 B57 B58 B49 B54 B55 B56 B27 B37 B60 B61 B42 B47 B53 B59 B67 B73 B81 B82 DR15 DR16 DR51 DQ5 DQ6 DQ4";98,52;1;0,000145011600928074
"1740";"A2 A23 A24 A25 A66 A32 A68 A69 B51 B52 B7 B44 B45 B13 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B49 B50 B55 B56 B27 B35 B60 B61 B41 B42 B46 B47 B48 B53 B59 B67 B78 B82 Cw10 Cw9 Cw7 Cw17";99,88;1;0,000145011600928074
"1741";"A2 A23 A24 A25 A68 B27 DR17 DR18 DR12 DR14 DR7 DR9 DQ5";93,3;1;0,000145011600928074
"1742";"A2 A23 A24 A25 B7 B13 B27 B37 DQ5 DQ6 DQ7 DQ4";98,67;1;0,000145011600928074
"1743";"A2 A23 A24 A26 A11 A28 B7 B44 B13 B62 B38 B57 B49 B22 B27 B37 B47 Bw6 Cw5 Cw17 Cw18 DR1 DR17 DR18 DR4 DR12 DR7 DR53 DQ9";99,96;1;0,000145011600928074
"1744";"A2 A23 A24 A26 A28 B7 B8 B44 B45 B57 B58 B60 B81 DR1 DR15 DR16 DR4 DR9 DR10";98,26;1;0,000145011600928074
"1745";"A2 A23 A24 A26 A34 A68 A69 B7 B8 B13 B61 B42 B48 B67 B81 B82";90;1;0,000145011600928074
"1746";"A2 A23 A24 A28";70,45;3;0,000435034802784223
"1747";"A2 A23 A24 A28 B27 DR1 DR11";83,26;1;0,000145011600928074
"1748";"A2 A23 A24 A28 B38 Cw1 DR17 DR11 DR8 DQ2 DQ7 DQ4";94,74;1;0,000145011600928074
"1749";"A2 A23 A24 A28 B44 B38 B57 B58 B46 Cw5 DR13 DQ6";89,47;1;0,000145011600928074
"1750";"A2 A23 A24 A28 B57 B58";72,84;1;0,000145011600928074
"1751";"A2 A23 A24 A28 B7 B27 B60 B61 DR11 DR12 DR13 DR14 DR7 DR52 DQ6 DQ7";98,52;1;0,000145011600928074
"1752";"A2 A23 A24 A28 B7 B27 B60 B81";82,54;1;0,000145011600928074
"1753";"A2 A23 A24 A28 B7 B58 DR17 DR11 DR13 DR14 DR8";94,11;1;0,000145011600928074
"1754";"A2 A23 A24 A28 B7 B63 B60 DR11 DR13";87,51;1;0,000145011600928074
"1755";"A2 A23 A24 A28 B7 B8 B45 B13 B64 B65 B62 B75 B76 B71 B72 B39 B57 B58 B18 B50 B54 B55 B56 B27 B35 B60 B61 B41 B42 B48 B67 B78 B81 B82";98,5;1;0,000145011600928074
"1756";"A2 A23 A24 A28 DR11 DR12 DR13 DR14 DR7 DR8 DR9";90,04;1;0,000145011600928074
"1757";"A2 A23 A24 A29 A30 A31 A32 A33 A74 B51 B52 B53";81,15;1;0,000145011600928074
"1758";"A2 A23 A24 A29 A30 A31 A33 A68 A69 B7 B39 B49 B50 B60 Cw3 DR1 DR15 DR16 DR4";95,87;1;0,000145011600928074
"1759";"A2 A23 A24 A29 A31 A32 A33 A74 A68 A69 B51 B7 B8 B45 B64 B65 B62 B75 B76 B77 B71 B72 B39 B57 B58 B18 B49 B50 B54 B55 B56 B27 B35 B60 B61 B41 B42 B48 B67 B73 B78 B81 B82";99,41;1;0,000145011600928074
"1760";"A2 A23 A24 A29 A33 A68 A69 A80 B52 B7 B8 B44 B45 B13 B62 B38 B39 B18 B49 B50 B54 B55 B56 B27 B37 B60 B61 B41 B42 B47 B48 B67 B73 B81 Cw2 DR15 DR16 DR4 DR13 DR14 DR51 DQ7 DQ8 DQ4";99,78;1;0,000145011600928074
"1761";"A2 A23 A24 A29 A68 A69 B51 B52 B75 B78 DR14 DR9 DR10 DQ5";86,43;1;0,000145011600928074
"1762";"A2 A23 A24 A29 B7 B44 B45 B62 DR1";86,58;1;0,000145011600928074
"1763";"A2 A23 A24 A30 A68 A69 B64 B17 DR4 DQ8 DQ9";87,82;1;0,000145011600928074
"1764";"A2 A23 A24 A30 A80 B51 B52 B44 B45 B75 B71 B72 B38 B58 B18 B49 B50 B54 B37 B60 B61 B41 B53 B59";86,31;1;0,000145011600928074
"1765";"A2 A23 A24 A31 A32 A68 A69 B51 B8 B44 B45 B13 B64 B65 B57 B58 Bw4 Cw5 Cw6 Cw8 DR11 DR12 DR7 DR53 DQ2 DQ7";98,14;1;0,000145011600928074
"1766";"A2 A23 A24 A31 B7 B60 Cw2 Cw15 DR15 DR16 DQ6";88,6;1;0,000145011600928074
"1767";"A2 A23 A24 A32 A28 B5 B12 B13 B40 Bw4 DR5 DR7 DR8 DR52 DQ7";98,09;1;0,000145011600928074
"1768";"A2 A23 A24 A32 A33 A68 A69 B57 B58 DR4 DR8 DQ7 DQ8 DQ9";88,79;1;0,000145011600928074
"1769";"A2 A23 A24 A32 A68 A69 A80 B60 B61 DR4 DR9";80,85;1;0,000145011600928074
"1770";"A2 A23 A24 A32 A68 A69 B13 Bw4 DR17 DR4 DR7 DR9 DR53 DQ2";95,83;1;0,000145011600928074
"1771";"A2 A23 A24 A32 A68 A69 B51 B52 B8 B14 B63 B57 B58 B49 B37 B53 DR15 DR16 DR11 DR12 DR7 DR8 DR9 DQ2 DQ3";99,21;1;0,000145011600928074
"1772";"A2 A23 A24 A32 A68 A69 B52 B44 B45 B76 B77 B38 B57 B58 B49 B27 B37 B47 B53 B59 B82 DR1 DR15 DR16 DR4 DR11 DR12 DR13 DR8 DR9 DR51 DQ5 DQ6 DQ8 DQ9 DQ4";99,1;1;0,000145011600928074
"1773";"A2 A23 A24 A32 A68 B51 B52 B57 B58 B35 B53 DR1 DR15 DR16 DR3 DR9 DR10 DR53 DQ2";98,66;1;0,000145011600928074
"1774";"A2 A23 A24 A32 B51 B52 B63 B77 B38 B57 B58 B49 B53 B59 B78 Cw2 Cw5 Cw6 Cw15 Cw17 Cw18";86,04;1;0,000145011600928074
"1775";"A2 A23 A24 A32 B51 B52 B7 B44 B62 B63 B77 B71 B38 B57 B58 B49 B50 B54 B55 B56 B27 B41 B42 B53 B59 B67 B81 B82 DQ5 DQ6 DQ8 DQ9 DQ4";99,06;1;0,000145011600928074
"1776";"A2 A23 A24 A34 A11 A68 A69 B7 B12 B13 B64 B62 B75 B76 B77 B71 B72 B39 B18 B50 B22 B35 B40 B41 B42 B48 B78 Cw7 Cw17 DR1 DR4 DR14 DR7 DR9 DR10 DQ2 DQ3 DQ4";99,91;1;0,000145011600928074
"1777";"A2 A23 A24 A34 A28 B8 B57 B58 B18 B54 B55 B37 B42 B46 B59 B73 DQ5 DQ4";91,42;1;0,000145011600928074
"1778";"A2 A23 A24 A34 A29 A30 A31 A32 A33 A74 A68 B38 B39 B18 B50 B35 B60 B61";90,3;1;0,000145011600928074
"1779";"A2 A23 A24 A34 A29 A31 A32 A33 A74 A68 A69 A80 B8 B44 B45 B13 B64 B65 B62 B75 B76 B71 B72 B38 B39 B57 B58 B18 B50 B54 B56 B27 B35 B37 B60 B61 B41 B42 B47 B48 B53 B59 B67 B73 B81";98,65;1;0,000145011600928074
"1780";"A2 A23 A24 A34 A32 A68 A69 A36 B51 B52 B44 B45 B13 B63 B75 B76 B77 B38 B57 B58 B49 B50 B27 B37 B60 B61 B41 B47 B53 B59 B82 DR11 DQ7";92,35;1;0,000145011600928074
"1781";"A2 A23 A24 A66 A29 A33 A68 A69 B7 B44 B45 B13 B62 B76 B71 B72 B38 B39 B57 B58 B49 B50 B55 B56 B27 B37 B60 B61 B41 B42 B47 B48 B59 B67 B73 B81 B82 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR7 DR9";99,59;1;0,000145011600928074
"1782";"A2 A23 A24 A66 A32 A68 A69 B7 B8 B13 B58 B18 B54 B55 B56 B27 B37 B60 B61 B41 B42 B47 B48 B67 B73 B81 B82 Cw17";94,85;1;0,000145011600928074
"1783";"A2 A23 A24 A66 A68 A69 B57 B58 B18";77,18;1;0,000145011600928074
"1784";"A2 A23 A24 A68";70,32;2;0,000290023201856148
"1785";"A2 A23 A24 A68 A69";70,05;1;0,000145011600928074
"1786";"A2 A23 A24 A68 A69";70,45;3;0,000435034802784223
"1787";"A2 A23 A24 A68 A69 A36";70,46;1;0,000145011600928074
"1788";"A2 A23 A24 A68 A69 B14 B18 DR1 DR4 DR7 DQ2";93,88;1;0,000145011600928074
"1789";"A2 A23 A24 A68 A69 B17 DR1 DR15 DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR10 DQ5 DQ6 DQ4";99,54;1;0,000145011600928074
"1790";"A2 A23 A24 A68 A69 B35 B60 DR1 DQ6 DQ7 DQ8 DQ9 DQ4";97,63;1;0,000145011600928074
"1791";"A2 A23 A24 A68 A69 B35 DR4";82,11;1;0,000145011600928074
"1792";"A2 A23 A24 A68 A69 B44 B13 B38 B39 B27 B60 B61 B41 B47 B53 B59 B67 B73 Cw5 Cw8 DR17 DR18 DR11 DR12 DR13 DR14 DR8";95,69;1;0,000145011600928074
"1793";"A2 A23 A24 A68 A69 B44 B45";75,28;1;0,000145011600928074
"1794";"A2 A23 A24 A68 A69 B49 B50";71,47;1;0,000145011600928074
"1795";"A2 A23 A24 A68 A69 B51 B52 B7 B13 B62 B63 B75 B76 B77 B71 B72 B57 B58 B49 B50 B56 B35 B53 B78 B81 B82";92,08;1;0,000145011600928074
"1796";"A2 A23 A24 A68 A69 B51 B52 B7 B45 B62 B75 B76 B77 B71 B72 B49 B50 B54 B55 B56 B27 B35 B42 B53 B67 B81 B82";91,69;1;0,000145011600928074
"1797";"A2 A23 A24 A68 A69 B55 B42";71,47;1;0,000145011600928074
"1798";"A2 A23 A24 A68 A69 B57 B58";72,84;2;0,000290023201856148
"1799";"A2 A23 A24 A68 A69 B57 B58 B27 DR1 DQ5 DQ6";92,56;1;0,000145011600928074
